UF,ESTADO,CARGO,SQ_CANDIDATO,NR_CANDIDATO,NM_URNA_CANDIDATO,DETALHE_SITUACAO_CAND,NR_PARTIDO,SG_PARTIDO,GENERO,COR_RACA,REELEICAO
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609115,4402,CÁSSIA DO MOINHO,RENÚNCIA,44,UNIÃO,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001608969,65333,MAURICIO TREVO LAJES,DEFERIDO,65,PC do B,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609129,4443,ALEXANDRE LACERDA,DEFERIDO,44,UNIÃO,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618937,12345,ZÉ QUEIROZ,DEFERIDO,12,PDT,MASCULINO,PARDA,S
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618745,11111,CHICO KIKO,DEFERIDO,11,PP,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618935,12999,ANA CLARA DE CHRISTO,DEFERIDO,12,PDT,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001734021,51630,GIVA DA SAÚDE,DEFERIDO,51,PATRIOTA,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609638,5115,TENENTE RICARDO PE,RENÚNCIA,51,PATRIOTA,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001620384,40234,DANNILO GODOY,DEFERIDO,40,PSB,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001600160,8080,LUDMILA OUTTES,DEFERIDO,80,UP,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001620371,40123,AGLAILSON VICTOR,DEFERIDO,40,PSB,MASCULINO,BRANCA,S
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001608968,65001,CARLOS MORAIS,DEFERIDO,65,PC do B,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001602565,1990,DOUGLAS CINTRA,DEFERIDO,19,PODE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619721,22422,VIVI MARTINS,DEFERIDO,22,PL,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001715427,2020,DR ARI FERREIRA DUTRA,DEFERIDO,20,PSC,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618396,50300,MÃE ANDREIA DA DIVERSAS,DEFERIDO,50,PSOL,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618723,11112,ROSANA GOMES,DEFERIDO,11,PP,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001634987,2888,DELEGADO CASIMIRO ULISSES,DEFERIDO,28,PRTB,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001715428,2001,PASTOR LUCAS BARBOZA,DEFERIDO,20,PSC,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609653,5110,ISABEL DA AUTO ESCOLA,DEFERIDO,51,PATRIOTA,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001613162,2345,ROCO FRUTAS E VERDURAS,INDEFERIDO,23,CIDADANIA,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001723381,27474,LUCIANA SENA,INDEFERIDO COM RECURSO,27,DC,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618405,50420,ELAINE PRETAS JUNTAS,DEFERIDO,50,PSOL,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001613435,70222,LUIZ CARLOS PÉ DE SERRA,DEFERIDO,70,AVANTE,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001738823,4414,ARNALDO DELMONDES,PENDENTE DE JULGAMENTO,44,UNIÃO,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001722258,35999,TATI PIMENTA,INDEFERIDO,35,PMB,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001605484,23345,BRANCA DURVANICE,RENÚNCIA,23,CIDADANIA,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001604108,4582,CONCEIÇÃO CEÇA,RENÚNCIA,45,PSDB,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609881,51151,MICILENE MEDEIROS SCHWAB,DEFERIDO,51,PATRIOTA,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609026,4343,IRENE LACERDA,DEFERIDO,43,PV,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001613279,1554,TCHELLE SANTOS,DEFERIDO,15,MDB,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001613439,70122,SANDRA AZEVEDO,DEFERIDO,70,AVANTE,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001619592,5018,LAÍS ARAÚJO,DEFERIDO,50,PSOL,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609646,5151,DEBORAH LEITE,DEFERIDO,51,PATRIOTA,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609642,5193,NEGO BOMBEIRO,DEFERIDO,51,PATRIOTA,MASCULINO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001718659,36777,EMERSON LEAL,DEFERIDO,36,AGIR,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609122,4401,FERNANDO FILHO,DEFERIDO,44,UNIÃO,MASCULINO,BRANCA,S
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001620400,40626,PROFESSORA ROSA HELENA,DEFERIDO,40,PSB,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001634983,2880,VALDIR,DEFERIDO,28,PRTB,MASCULINO,BRANCA,N
PE,PERNAMBUCO,1º SUPLENTE,170001717121,281,JACKSON PEREIRA,DEFERIDO,28,PRTB,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609864,51789,LUCIANO PACHECO,DEFERIDO,51,PATRIOTA,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618759,11777,HENRIQUE QUEIROZ FILHO,DEFERIDO,11,PP,MASCULINO,BRANCA,S
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001723360,2713,BAXINHA BARÃO,DEFERIDO,27,DC,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001605466,23234,MURILINHO,DEFERIDO,23,CIDADANIA,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609065,2230,ANA PAULA BRANDÃO,DEFERIDO,22,PL,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609882,51310,LUCIANA TEREZA,DEFERIDO,51,PATRIOTA,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001609291,44044,NERIVALTER DO IBURA,DEFERIDO,44,UNIÃO,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001604101,4555,EDUINO FILHO,RENÚNCIA,45,PSDB,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001634996,2808,WARLLA CARLA,DEFERIDO,28,PRTB,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609074,2277,PAULA GARCIA,DEFERIDO,22,PL,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001595464,1030,DR JOÃO ROBERTO,DEFERIDO,10,REPUBLICANOS,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001723347,2700,CAROL BARRADAS,DEFERIDO,27,DC,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001609031,1310,LIANA CIRNE,DEFERIDO,13,PT,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001634982,2890,CARINA PAZ,DEFERIDO,28,PRTB,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001717067,28018,ANTONIA SANDRA,DEFERIDO,28,PRTB,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619683,22000,DR. VALDI,DEFERIDO,22,PL,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001608962,43444,NUBIA SALVI,DEFERIDO,43,PV,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001718765,3648,CARLA ROCHA,DEFERIDO,36,AGIR,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001718653,36190,SUBTENENTE ROCHA,DEFERIDO,36,AGIR,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001723366,27555,NENEM DA SAÚDE,INDEFERIDO COM RECURSO,27,DC,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001596605,3003,DR. EUGÊNIO SÁ,DEFERIDO,30,NOVO,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001608967,13688,CRISTINA COSTA,DEFERIDO,13,PT,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001604105,4533,MARCOS OLIVEIRA,DEFERIDO,45,PSDB,MASCULINO,BRANCA,N
PE,PERNAMBUCO,SENADOR,170001610248,555,ANDRÉ DE PAULA,DEFERIDO,55,PSD,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001618604,1144,SUB-TENENTE SANTIAGO E IRMÃOS ,DEFERIDO,11,PP,MASCULINO,PARDA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001722261,35477,JOZELMA PAIZINHO,INDEFERIDO,35,PMB,FEMININO,PRETA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001608975,13144,JOÃO DA COSTA,DEFERIDO,13,PT,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001610417,7013,COPIA TEREZA,DEFERIDO,70,AVANTE,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001619986,14123,KLEBER SHAMPOO,DEFERIDO,14,PTB,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001613425,70007,PROF ADRELINA,DEFERIDO,70,AVANTE,FEMININO,PARDA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001619889,4019,GUILHERME UCHOA JUNIOR,DEFERIDO,40,PSB,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001610570,7712,DR WALDIR TENÓRIO,INDEFERIDO COM RECURSO,77,SOLIDARIEDADE,MASCULINO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001618398,18000,MARCELO E O COLETIVO INDÍGENA,DEFERIDO,18,REDE,MASCULINO,INDÍGENA,N
PE,PERNAMBUCO,DEPUTADO ESTADUAL,170001718144,33987,TEREZINHA DE JESUS,DEFERIDO,33,PMN,FEMININO,BRANCA,N
PE,PERNAMBUCO,DEPUTADO FEDERAL,170001618842,1202,FAGNER FERNANDES,DEFERIDO,12,PDT,MASCULINO,BRANCA,N



